"SampleID"	"location"	"pedigree"	"rep_number"	"plot_number"	"Corrected_pedigree"	"Sub"	"Grower"	"Day.before.extract"	"Date.Received"	"Date.Reported"	"E.Depth"	"X1.1.Soil.pH"	"WDRF.Buffer.pH"	"X1.1.S.Salts.mmho.cm"	"Texture.No"	"Organic.Matter.LOI.."	"Nitrate.N.ppm.N"	"lbs.N.A"	"Potassium.ppm.K"	"Sulfate.S.ppm.S"	"Calcium.ppm.Ca"	"Magnesium.ppm.Mg"	"Sodium.ppm.Na"	"CEC.Sum.of.Cations.me.100g"	"X.H.Sat"	"X.K.Sat"	"X.Ca.Sat"	"X.Mg.Sat"	"X.Na.Sat"	"Mehlich.P.III.ppm.P"	"X..Sand"	"X..Silt"	"X..Clay"	"Texture"	"Temperature..C..x"	"Dew.Point..C..x"	"Relative.Humidity.....x"	"Wind.Speed..m.s..x"	"Wind.Direction..degrees..x"	"Wind.Gust..m.s..x"	"Soil.Temperature..C..x"	"Soil.Moisture...VWC..x"	"Solar.Radiation..W.m2..x"	"Rainfall..mm..x"	"Temperature..C..y"	"Dew.Point..C..y"	"Relative.Humidity.....y"	"Wind.Speed..m.s..y"	"Wind.Direction..degrees..y"	"Wind.Gust..m.s..y"	"Soil.Temperature..C..y"	"Soil.Moisture...VWC..y"	"Solar.Radiation..W.m2..y"	"Rainfall..mm..y"
"OHH1-2-376"	"OHH1"	"B37/H95"	2	376	"B37/H95"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-378"	"OHH1"	"B73/MO17"	2	378	"B37/H95"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-389"	"OHH1"	"PHW52/PHN82"	2	389	"CGR01/CG44"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-406"	"OHH1"	"PHW52/PHM49"	2	406	"PHW52/PHM49"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-408"	"OHH1"	"LH74/PHN82"	2	408	"OH43/B37"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-413"	"OHH1"	"F42/OH43"	2	413	"F42/OH43"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-419"	"OHH1"	"CG119/CG108"	2	419	"CG119/CG108"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-435"	"OHH1"	"2369/LH123HT"	2	435	"2369/LH123HT"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-446"	"OHH1"	"B14A/H95"	2	446	"B37/H95"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-455"	"OHH1"	"B37/MO17"	2	455	"B37/MO17"	"N"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-456"	"OHH1"	"B73/PHM49"	2	456	"B37/H95"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"OHH1-2-481"	"OHH1"	"PHG39/PHN82"	2	481	"H95/B14A"	"Y"	"Rich Minyo"	1	"08/22/19"	"08/26/19"	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	"Clay"	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53	22.9745413244802	17.5376376026559	74.6888432640224	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	1558817	8.53
"SCH1-1-107"	"SCH1"	"CG44/CGR01"	1	107	"CG44/CGR01"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-110"	"SCH1"	"B14A/MO17"	1	110	"B14A/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-115"	"SCH1"	"F42/MO17"	1	115	"F42/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-13"	"SCH1"	"B37/H95"	1	13	"B37/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-156"	"SCH1"	"B14A/H95"	1	156	"B14A/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-157"	"SCH1"	"LH74/PHN82"	1	157	"LH74/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-162"	"SCH1"	"B14A/OH43"	1	162	"B14A/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-170"	"SCH1"	"2369/LH123HT"	1	170	"2369/LH123HT"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-188"	"SCH1"	"B73/MO17"	1	188	"B73/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-207"	"SCH1"	"PHW52/PHN82"	1	207	"PHW52/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-211"	"SCH1"	"F42/OH43"	1	211	"F42/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-23"	"SCH1"	"B37/OH43"	1	23	"B37/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-250"	"SCH1"	"F42/H95"	1	250	"F42/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-52"	"SCH1"	"PHW52/PHM49"	1	52	"PHW52/PHM49"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-54"	"SCH1"	"CG119/CG108"	1	54	"CG119/CG108"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-73"	"SCH1"	"B73/PHN82"	1	73	"B73/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-78"	"SCH1"	"B37/MO17"	1	78	"B37/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-90"	"SCH1"	"B73/PHM49"	1	90	"B73/PHM49"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-1-96"	"SCH1"	"PHG39/PHN82"	1	96	"PHG39/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-272"	"SCH1"	"CG44/CGR01"	2	272	"CG44/CGR01"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-287"	"SCH1"	"B14A/OH43"	2	287	"B14A/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-293"	"SCH1"	"PHW52/PHM49"	2	293	"PHW52/PHM49"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-298"	"SCH1"	"F42/MO17"	2	298	"F42/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-300"	"SCH1"	"B14A/H95"	2	300	"B14A/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-305"	"SCH1"	"B73/MO17"	2	305	"B73/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-328"	"SCH1"	"B14A/MO17"	2	328	"B14A/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-344"	"SCH1"	"B37/OH43"	2	344	"B37/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-345"	"SCH1"	"B73/PHN82"	2	345	"B73/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-373"	"SCH1"	"PHG39/PHN82"	2	373	"PHG39/PHN82"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-396"	"SCH1"	"B37/H95"	2	396	"B37/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-418"	"SCH1"	"B37/MO17"	2	418	"B37/MO17"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-431"	"SCH1"	"CG119/CG108"	2	431	"CG119/CG108"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-459"	"SCH1"	"F42/H95"	2	459	"F42/H95"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-460"	"SCH1"	"B73/PHM49"	2	460	"B73/PHM49"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
"SCH1-2-464"	"SCH1"	"F42/OH43"	2	464	"F42/OH43"	"N"	"Rajan Sekhon"	1	"08/16/19"	"08/20/19"	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	"Sandy Clay Loam"	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448	23.7485812581914	16.0705111402359	66.9199868938401	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	969694	155.448
